FL_DATE,OP_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,AIR_TIME,DISTANCE
2023-09-21,AS,LAS,ORD,2010,2010,125.0,21,2126,2126,,0,0,76.0,48.0,396.0
2023-06-20,B6,DFW,SFO,1625,1625,-11.0,20,1841,1841,-4.0,0,0,136.0,106.0,848.0
2023-09-25,WN,MIA,LAX,700,700,-17.0,15,1328,1328,-21.0,0,0,388.0,362.0,2747.0
2023-03-20,B6,EWR,IAH,1355,1355,2.0,30,1745,1745,-11.0,0,0,230.0,196.0,1407.0
2023-02-28,WN,MIA,PHX,1440,1440,4.0,15,1954,1954,3.0,0,0,314.0,289.0,2196.0
2023-02-27,WN,ATL,DEN,1255,1255,0.0,27,1532,1532,2.0,0,0,157.0,124.0,822.0
2023-02-02,NK,JFK,IAH,905,905,3.0,8,1401,1401,2.0,0,0,296.0,280.0,2050.0
2023-09-26,B6,LAS,JFK,2205,2205,27.0,12,141,141,20.0,0,0,216.0,200.0,1500.0
2023-07-22,AA,IAH,MCO,1420,1420,21.0,27,1804,1804,17.0,0,0,224.0,186.0,1657.0
2023-07-17,AA,PHX,ATL,1110,1110,-20.0,20,1222,1222,-6.0,0,0,72.0,46.0,374.0
2023-10-30,AS,ORD,MIA,520,520,23.0,16,759,759,43.0,0,0,159.0,138.0,1021.0
2023-12-19,B6,ORD,CLT,1440,1440,2.0,21,1923,1923,0.0,0,0,283.0,251.0,2080.0
2023-01-07,UA,MCO,SFO,1220,1220,21.0,15,1430,1430,14.0,0,0,130.0,109.0,516.0
2023-05-11,NK,JFK,LAX,700,700,3.0,21,1258,1258,-3.0,0,0,358.0,328.0,2559.0
2023-06-18,B6,LAS,IAH,2115,2115,10.0,12,222,222,22.0,0,0,307.0,288.0,2106.0
2023-12-19,WN,JFK,SFO,915,915,-5.0,10,1439,1439,-9.0,0,0,324.0,303.0,2212.0
2023-02-28,UA,MIA,CLT,1410,1410,7.0,14,1951,1951,15.0,0,0,341.0,316.0,2384.0
2023-06-19,AA,IAH,ATL,2250,2250,14.0,29,145,145,6.0,0,0,175.0,141.0,899.0
2023-12-08,NK,MIA,MCO,710,710,-10.0,9,1320,1320,-9.0,0,0,370.0,350.0,2622.0
2023-04-09,F9,ATL,SEA,2055,2055,-2.0,9,130,130,-4.0,0,0,275.0,259.0,1821.0
2023-01-12,UA,CLT,IAH,1700,1700,39.0,26,1931,1931,37.0,0,0,151.0,121.0,856.0
2023-12-03,NK,DFW,MIA,1555,1555,8.0,30,1902,1902,8.0,0,0,187.0,153.0,1237.0
2023-05-19,UA,MCO,CLT,555,555,15.0,17,859,859,5.0,0,0,184.0,159.0,1166.0
2023-02-20,AA,PHX,MCO,1210,1210,-16.0,16,1653,1653,-4.0,0,0,283.0,260.0,1969.0
2023-06-08,AA,CLT,SFO,1125,1125,-11.0,13,1436,1436,-6.0,0,0,191.0,171.0,1226.0
2023-11-15,WN,PHX,LAX,2155,2155,-10.0,17,426,426,-8.0,0,0,391.0,369.0,2674.0
2023-10-13,AA,MIA,SEA,1905,1905,0.0,15,108,108,5.0,0,0,363.0,337.0,2716.0
2023-02-07,DL,CLT,LAX,2055,2055,-8.0,12,2313,2313,4.0,0,0,138.0,116.0,873.0
2023-06-28,B6,DEN,LAX,1510,1510,13.0,21,1855,1855,14.0,0,0,225.0,197.0,1311.0
2023-05-04,WN,MCO,LAS,2020,2020,-0.0,20,44,44,-0.0,0,0,264.0,236.0,1836.0
2023-06-12,F9,PHX,IAH,2225,2225,-5.0,33,131,131,-7.0,0,0,186.0,147.0,1252.0
2023-01-22,B6,SFO,JFK,2100,2100,33.0,10,2316,2316,20.0,0,0,136.0,118.0,706.0
2023-05-25,F9,PHX,IAH,1600,1600,-25.0,22,1741,1741,-10.0,0,0,101.0,74.0,487.0
2023-04-16,DL,MCO,IAH,1630,1630,2.0,18,2022,2022,5.0,0,0,232.0,208.0,1553.0
2023-01-02,B6,LAX,CLT,1710,1710,15.0,17,2039,2039,12.0,0,0,209.0,184.0,1324.0
2023-11-12,WN,IAH,DEN,1725,1725,-5.0,16,1848,1848,6.0,0,0,83.0,57.0,352.0
2023-04-11,AA,EWR,CLT,1205,1205,1.0,30,1614,1614,1.0,0,0,249.0,215.0,1697.0
2023-03-10,F9,DFW,IAH,1050,1050,14.0,34,1521,1521,9.0,0,0,271.0,226.0,1748.0
2023-03-08,AA,EWR,CLT,1055,1055,4.0,10,1305,1305,16.0,0,0,130.0,114.0,757.0
2023-04-04,DL,MIA,PHX,840,840,58.0,13,1121,1121,73.0,0,0,161.0,138.0,975.0
2023-12-25,AA,SFO,LAX,1940,1940,-16.0,9,114,114,-6.0,0,0,334.0,317.0,2221.0
2023-10-18,AA,DEN,PHX,1455,1455,5.0,24,1806,1806,-2.0,0,0,191.0,158.0,
2023-01-07,UA,DEN,LAS,1735,1735,8.0,22,2025,2025,10.0,0,0,170.0,140.0,1006.0
2023-06-23,AS,MCO,DEN,535,535,-28.0,23,1024,1024,-11.0,0,0,289.0,260.0,2046.0
2023-04-09,DL,LAS,MCO,1450,1450,-2.0,14,1947,1947,-7.0,0,0,297.0,275.0,2069.0
2023-01-22,AS,ATL,ORD,1530,1530,-8.0,12,1949,1949,-3.0,0,0,259.0,242.0,1710.0
2023-06-04,UA,DFW,EWR,2230,2230,-7.0,21,250,250,3.0,0,0,260.0,234.0,1864.0
2023-06-11,AA,IAH,MIA,1345,1345,13.0,27,1626,1626,0.0,0,0,161.0,129.0,916.0
2023-05-15,AA,CLT,DFW,2055,2055,3.0,13,124,124,0.0,0,0,269.0,252.0,1794.0
2023-09-26,AA,JFK,SFO,1650,1650,-1.0,25,1913,1913,7.0,0,0,143.0,114.0,832.0
2023-09-25,NK,MIA,JFK,2045,2045,26.0,14,2225,2225,15.0,0,0,100.0,75.0,299.0
2023-01-03,AA,ATL,DFW,1600,1600,15.0,10,2019,2019,20.0,0,0,259.0,245.0,1750.0
2023-11-21,AA,SEA,LAS,1345,1345,-9.0,19,1755,1755,-1.0,0,0,250.0,223.0,1690.0
2023-03-06,UA,MIA,MCO,1105,1105,-5.0,28,1320,1320,-9.0,0,0,135.0,96.0,747.0
2023-01-25,DL,LAS,SFO,815,815,-22.0,8,1117,1117,-2.0,0,0,182.0,163.0,1093.0
2023-05-17,DL,DEN,ATL,1230,1230,-1.0,15,1629,1629,2.0,0,0,239.0,214.0,1583.0
2023-11-02,DL,DFW,ATL,2215,2215,20.0,19,201,201,2.0,0,0,226.0,201.0,1690.0
2023-09-21,AA,SEA,PHX,1555,1555,4.0,15,1856,1856,8.0,0,0,181.0,158.0,1140.0
2023-08-04,F9,MCO,SFO,925,925,-14.0,14,1323,1323,-7.0,0,0,238.0,218.0,1687.0
2023-06-07,NK,ATL,PHX,555,555,-9.0,27,1041,1041,-5.0,0,0,286.0,248.0,1944.0
2023-04-06,UA,JFK,DEN,1800,1800,9.0,16,2039,2039,7.0,0,0,159.0,138.0,844.0
2023-01-19,B6,LAS,ORD,630,630,107.0,13,849,849,,0,0,139.0,116.0,749.0
2023-01-15,AA,LAS,DEN,1225,1225,-10.0,18,1758,1758,1.0,0,0,333.0,306.0,2416.0
2023-02-17,UA,ORD,IAH,1510,1510,12.0,25,2005,2005,17.0,0,0,295.0,260.0,2038.0
2023-07-04,UA,MCO,IAH,715,715,-0.0,22,1217,1217,0.0,0,0,302.0,269.0,2177.0
2023-03-10,AS,LAS,EWR,810,810,-17.0,28,1008,1008,-14.0,0,0,118.0,80.0,513.0
2023-08-27,B6,DEN,EWR,1410,1410,11.0,31,1541,1541,-0.0,0,0,91.0,55.0,412.0
2023-09-12,AA,LAX,SFO,845,845,-1.0,18,1336,1336,0.0,0,0,291.0,269.0,1989.0
2023-07-10,B6,CLT,EWR,1620,1620,-2.0,10,1848,1848,7.0,0,0,148.0,133.0,923.0
2023-07-03,AA,IAH,DEN,1420,1420,4.0,9,2029,2029,5.0,0,0,369.0,350.0,2538.0
2023-11-04,DL,EWR,SEA,635,635,-14.0,27,1229,1229,-10.0,0,0,354.0,318.0,2578.0
2023-02-24,NK,ATL,CLT,1655,1655,3.0,21,1835,1835,4.0,0,0,100.0,75.0,461.0
2023-06-19,DL,LAS,LAX,1300,1300,1.0,29,1757,1757,-4.0,0,0,297.0,264.0,1994.0
2023-08-26,DL,IAH,DEN,1035,1035,-25.0,18,1248,1248,-13.0,0,0,133.0,106.0,667.0
2023-10-31,B6,CLT,PHX,900,900,7.0,30,1241,1241,3.0,0,0,221.0,186.0,1563.0
2023-08-23,AA,DEN,MIA,1655,1655,35.0,9,2149,2149,29.0,0,0,294.0,277.0,2168.0
2023-09-16,DL,DEN,ORD,1940,1940,-17.0,24,2245,2245,-4.0,0,0,185.0,154.0,1295.0
2023-02-03,NK,MIA,LAX,550,550,0.0,25,1057,1057,-7.0,0,0,307.0,272.0,2217.0
2023-01-23,B6,IAH,SFO,740,740,1.0,30,1140,1140,10.0,0,0,240.0,201.0,1580.0
2023-02-25,AA,LAS,MIA,1840,1840,-19.0,9,2330,2330,-10.0,0,0,290.0,275.0,2008.0
2023-05-01,F9,PHX,ORD,1910,1910,2.0,11,2057,2057,2.0,0,0,107.0,87.0,566.0
2023-09-12,NK,IAH,EWR,2115,2115,21.0,15,213,213,28.0,0,0,298.0,275.0,2058.0
2023-03-20,B6,PHX,IAH,2205,2205,7.0,18,425,425,6.0,0,0,380.0,353.0,2780.0
2023-11-21,B6,JFK,IAH,1910,1910,3.0,8,1,1,13.0,0,0,291.0,279.0,2009.0
2023-10-16,DL,ORD,DFW,1255,1255,102.0,32,1602,1602,100.0,0,0,187.0,147.0,1146.0
2023-07-28,WN,EWR,ORD,1025,1025,-14.0,9,1626,1626,-21.0,0,0,361.0,348.0,
2023-10-07,DL,LAX,ORD,1545,1545,186.0,11,2119,2119,188.0,0,0,334.0,315.0,2427.0
2023-10-01,AS,IAH,MIA,615,615,-18.0,17,1123,1123,0.0,0,0,308.0,287.0,2103.0
2023-05-17,DL,SEA,LAS,1800,1800,-26.0,14,2027,2027,-18.0,0,0,147.0,125.0,844.0
2023-01-02,DL,MIA,ORD,1755,1755,14.0,10,1926,1926,16.0,0,0,91.0,70.0,397.0
2023-07-20,AA,ORD,MCO,905,905,5.0,13,1433,1433,,0,0,328.0,306.0,2400.0
2023-08-17,DL,DFW,DEN,1120,1120,-1.0,28,1216,1216,7.0,0,0,56.0,20.0,166.0
2023-12-13,B6,SFO,JFK,900,900,10.0,8,1518,1518,13.0,0,0,378.0,360.0,2607.0
2023-08-29,B6,DEN,LAS,1825,1825,20.0,32,2225,2225,28.0,0,0,240.0,202.0,1447.0
2023-02-12,WN,ATL,SEA,2010,2010,0.0,32,2111,2111,5.0,0,0,61.0,24.0,176.0
2023-12-08,B6,LAX,CLT,720,720,-3.0,20,1204,1204,-0.0,0,0,284.0,254.0,1981.0
2023-09-30,DL,EWR,CLT,1140,1140,26.0,32,1511,1511,19.0,0,0,211.0,175.0,1373.0
2023-07-14,NK,MIA,LAX,835,835,31.0,24,955,955,31.0,0,0,80.0,47.0,234.0
2023-07-19,AA,JFK,ATL,2115,2115,-2.0,10,138,138,9.0,0,0,263.0,242.0,1841.0
2023-11-26,AS,MCO,ORD,1240,1240,-19.0,24,1438,1438,-9.0,0,0,118.0,87.0,761.0
2023-02-25,DL,EWR,PHX,505,505,19.0,11,933,933,12.0,0,0,268.0,252.0,2038.0
2023-10-21,AA,CLT,DFW,2015,2015,60.0,29,2244,2244,64.0,0,0,149.0,116.0,766.0
2023-06-30,NK,MCO,LAX,835,835,3.0,28,1515,1515,7.0,0,0,400.0,367.0,2790.0
2023-03-28,AA,SFO,JFK,735,735,-13.0,33,1012,1012,-6.0,0,0,157.0,118.0,821.0
2023-09-25,UA,CLT,EWR,1255,1255,3.0,10,1810,1810,13.0,0,0,315.0,301.0,2225.0
2023-09-15,UA,PHX,ORD,2205,2205,2.0,16,43,43,-4.0,0,0,158.0,134.0,854.0
2023-08-07,WN,PHX,MIA,1405,1405,-11.0,29,1600,1600,-10.0,0,0,115.0,81.0,583.0
2023-01-04,AS,DFW,LAX,630,630,20.0,18,903,903,8.0,0,0,153.0,125.0,996.0
2023-12-10,DL,CLT,ORD,1555,1555,306.0,27,2000,2000,312.0,0,0,245.0,210.0,1553.0
2023-01-01,UA,IAH,CLT,1220,1220,-23.0,34,1653,1653,-7.0,0,0,273.0,231.0,1849.0
2023-09-30,AA,MIA,LAX,940,940,4.0,25,1542,1542,12.0,0,0,362.0,326.0,2627.0
2023-07-20,WN,LAS,JFK,1705,1705,-5.0,25,1844,1844,-0.0,0,0,99.0,63.0,483.0
2023-09-02,UA,MIA,EWR,1030,1030,8.0,16,1218,1218,7.0,0,0,108.0,81.0,565.0
2023-08-15,AA,LAS,ATL,1110,1110,18.0,10,1520,1520,10.0,0,0,250.0,236.0,1632.0
2023-07-19,UA,IAH,SEA,950,950,0.0,22,1213,1213,5.0,0,0,143.0,111.0,921.0
2023-02-10,DL,MIA,CLT,1030,1030,-11.0,20,1142,1142,3.0,0,0,72.0,45.0,270.0
2023-12-20,AS,DEN,JFK,1055,1055,14.0,23,1658,1658,19.0,0,0,363.0,331.0,2667.0
2023-07-26,UA,LAX,DEN,620,620,-17.0,9,817,817,5.0,0,0,117.0,97.0,593.0
2023-10-29,WN,LAX,SEA,600,600,5.0,8,1151,1151,6.0,0,0,351.0,333.0,2592.0
2023-10-11,UA,IAH,LAS,1055,1055,85.0,9,1412,1412,91.0,0,0,197.0,177.0,1394.0
2023-05-26,WN,SEA,MIA,1145,1145,-8.0,20,1346,1346,-9.0,0,0,121.0,95.0,612.0
2023-03-20,DL,EWR,PHX,1555,1555,-5.0,23,1811,1811,-6.0,0,0,136.0,106.0,778.0
2023-12-31,B6,DEN,JFK,1820,1820,152.0,21,1929,1929,156.0,0,0,69.0,43.0,174.0
2023-01-10,UA,ATL,MIA,1950,1950,16.0,34,47,47,9.0,0,0,297.0,253.0,2019.0
2023-10-19,WN,MIA,ORD,1145,1145,-19.0,8,1726,1726,-9.0,0,0,341.0,325.0,2456.0
2023-05-07,AS,EWR,JFK,1810,1810,105.0,32,31,31,106.0,0,0,381.0,341.0,2730.0
2023-04-18,NK,LAX,LAS,2155,2155,-15.0,13,218,218,0.0,0,0,263.0,241.0,1656.0
2023-08-08,F9,SFO,SEA,705,705,4.0,15,1151,1151,5.0,0,0,286.0,262.0,1945.0
2023-07-29,B6,SEA,MCO,525,525,-5.0,30,858,858,3.0,0,0,213.0,175.0,1317.0
2023-12-15,UA,LAX,DEN,2235,2235,11.0,17,225,225,7.0,0,0,230.0,207.0,1494.0
2023-07-31,DL,DEN,CLT,855,855,2.0,8,1243,1243,-4.0,0,0,228.0,216.0,1551.0
2023-10-01,AA,LAS,ORD,1050,1050,7.0,24,1153,1153,5.0,0,0,63.0,33.0,418.0
2023-04-14,UA,IAH,LAS,905,905,-3.0,13,1526,1526,2.0,0,0,381.0,364.0,2709.0
2023-02-04,UA,PHX,JFK,1320,1320,-10.0,18,1515,1515,-17.0,0,0,115.0,92.0,728.0
2023-08-07,AS,DEN,CLT,1525,1525,-18.0,10,1857,1857,-12.0,0,0,212.0,198.0,1408.0
2023-10-22,AS,LAX,DFW,1710,1710,2.0,11,2157,2157,4.0,0,0,287.0,267.0,1904.0
2023-05-10,WN,DEN,MIA,1355,1355,-0.0,10,1634,1634,4.0,0,0,159.0,141.0,944.0
2023-12-18,DL,DFW,CLT,2040,2040,-25.0,31,2335,2335,-23.0,0,0,175.0,137.0,990.0
2023-03-10,AS,ORD,DEN,1325,1325,-11.0,34,1804,1804,-19.0,0,0,279.0,234.0,1844.0
2023-05-28,AS,MIA,DFW,2020,2020,-9.0,20,2314,2314,-10.0,0,0,174.0,147.0,1128.0
2023-07-14,UA,ATL,CLT,650,650,7.0,13,1034,1034,-2.0,0,0,224.0,204.0,1549.0
2023-07-23,WN,SFO,EWR,2230,2230,-1.0,33,28,28,4.0,0,0,118.0,75.0,677.0
2023-01-26,DL,SFO,IAH,1455,1455,-5.0,33,1832,1832,-6.0,0,0,217.0,173.0,1407.0
2023-07-05,NK,JFK,DFW,700,700,-26.0,20,1016,1016,-17.0,0,0,196.0,167.0,1250.0
2023-12-09,NK,MIA,DFW,1355,1355,-22.0,11,1610,1610,-7.0,0,0,135.0,116.0,762.0
2023-06-08,B6,IAH,EWR,1210,1210,-4.0,12,1412,1412,0.0,0,0,122.0,99.0,694.0
2023-09-01,AA,IAH,LAS,1120,1120,21.0,33,1732,1732,,0,0,372.0,333.0,2579.0
2023-03-03,WN,PHX,SEA,1040,1040,-0.0,30,1430,1430,-3.0,0,0,230.0,192.0,1479.0
2023-04-16,WN,ATL,IAH,1050,1050,21.0,29,1635,1635,6.0,0,0,345.0,310.0,2450.0
2023-04-12,DL,DFW,MCO,1430,1430,-4.0,11,1724,1724,1.0,0,0,174.0,155.0,1053.0
2023-05-27,NK,EWR,LAX,710,710,8.0,13,1133,1133,7.0,0,0,263.0,245.0,1819.0
2023-12-09,DL,LAX,CLT,1600,1600,-2.0,33,2030,2030,2.0,0,0,270.0,226.0,1975.0
2023-06-11,NK,IAH,DEN,1100,1100,-23.0,17,1629,1629,-17.0,0,0,329.0,307.0,2312.0
2023-10-08,AA,SEA,JFK,1250,1250,-14.0,10,1714,1714,-23.0,0,0,264.0,243.0,1817.0
2023-02-17,WN,MCO,JFK,1925,1925,233.0,23,2207,2207,222.0,0,0,162.0,131.0,1040.0
2023-11-05,UA,MIA,PHX,1310,1310,-7.0,19,1531,1531,-9.0,0,0,141.0,118.0,752.0
2023-01-17,NK,JFK,LAX,745,745,20.0,29,1324,1324,13.0,0,0,339.0,299.0,2371.0
2023-03-01,AS,DEN,CLT,1305,1305,11.0,33,1659,1659,-2.0,0,0,234.0,192.0,1559.0
2023-02-22,DL,PHX,IAH,1455,1455,-7.0,22,1738,1738,1.0,0,0,163.0,131.0,917.0
2023-09-03,UA,JFK,IAH,515,515,-0.0,12,1041,1041,6.0,0,0,326.0,304.0,2419.0
2023-07-12,DL,SEA,PHX,1505,1505,-14.0,31,1729,1729,-12.0,0,0,144.0,104.0,764.0
2023-12-13,WN,SFO,DEN,1250,1250,1.0,18,1604,1604,-1.0,0,0,194.0,171.0,1274.0
2023-10-25,WN,EWR,SEA,1325,1325,-3.0,21,1551,1551,-12.0,0,0,146.0,118.0,692.0
2023-08-30,NK,LAS,LAX,1940,1940,7.0,8,104,104,3.0,0,0,324.0,309.0,2371.0
2023-01-17,UA,CLT,DEN,2220,2220,6.0,22,258,258,24.0,0,0,278.0,249.0,1947.0
2023-12-18,WN,SFO,EWR,1215,1215,73.0,18,1314,1314,83.0,0,0,59.0,31.0,284.0
2023-06-25,AA,PHX,ORD,930,930,8.0,18,1126,1126,1.0,0,0,116.0,92.0,694.0
2023-11-23,F9,MIA,SFO,505,505,-6.0,18,1111,1111,-2.0,0,0,366.0,339.0,2631.0
2023-05-19,UA,MIA,DEN,1255,1255,11.0,13,1615,1615,7.0,0,0,200.0,183.0,1296.0
2023-01-25,B6,ORD,JFK,1405,1405,1.0,19,1727,1727,8.0,0,0,202.0,177.0,1177.0
2023-03-12,AS,SFO,JFK,1915,1915,-49.0,13,2238,2238,-6.0,0,0,203.0,180.0,1391.0
2023-10-21,WN,JFK,DFW,2250,2250,17.0,32,530,530,18.0,0,0,400.0,363.0,2775.0
2023-05-18,AA,SFO,DFW,1735,1735,22.0,17,2050,2050,10.0,0,0,195.0,168.0,1277.0
2023-09-09,WN,ATL,SEA,1245,1245,6.0,34,1733,1733,3.0,0,0,288.0,249.0,2162.0
2023-08-29,WN,CLT,PHX,1820,1820,-2.0,14,2132,2132,5.0,0,0,192.0,170.0,1171.0
2023-12-07,WN,DEN,EWR,510,510,24.0,24,800,800,13.0,0,0,170.0,140.0,1109.0
2023-03-31,WN,DFW,SFO,2200,2200,2.0,32,2330,2330,2.0,0,0,90.0,47.0,327.0
2023-10-17,WN,MCO,LAS,1525,1525,-13.0,16,2151,2151,1.0,0,0,386.0,363.0,2742.0
2023-03-23,UA,DFW,MIA,555,555,293.0,29,728,728,284.0,0,0,93.0,59.0,382.0
2023-02-26,WN,LAX,CLT,1125,1125,-12.0,13,1347,1347,-2.0,0,0,142.0,125.0,762.0
2023-11-15,B6,JFK,LAS,1500,1500,9.0,8,1753,1753,8.0,0,0,173.0,161.0,1140.0
2023-06-21,F9,JFK,MIA,1050,1050,1.0,27,1228,1228,7.0,0,0,98.0,67.0,537.0
2023-05-30,AA,MCO,EWR,1000,1000,-3.0,28,1444,1444,-1.0,0,0,284.0,249.0,1997.0
2023-03-18,AA,IAH,JFK,1840,1840,-11.0,14,1949,1949,3.0,0,0,69.0,45.0,153.0
2023-12-24,UA,LAX,MCO,2000,2000,-12.0,8,2357,2357,-8.0,0,0,237.0,218.0,1614.0
2023-10-10,F9,IAH,CLT,1030,1030,-11.0,24,1232,1232,3.0,0,0,122.0,91.0,618.0
2023-09-13,WN,PHX,IAH,1800,1800,20.0,25,2306,2306,11.0,0,0,306.0,275.0,2154.0
2023-04-02,F9,DFW,DEN,2100,2100,18.0,19,147,147,18.0,0,0,287.0,262.0,1973.0
2023-10-12,F9,IAH,EWR,2005,2005,-7.0,9,2156,2156,-3.0,0,0,111.0,98.0,697.0
2023-05-30,UA,SFO,IAH,730,730,15.0,13,845,845,-2.0,0,0,75.0,58.0,218.0
2023-09-06,AA,SFO,DFW,2055,2055,-5.0,15,31,31,-3.0,0,0,216.0,191.0,1373.0
2023-07-21,AS,LAX,ATL,1450,1450,0.0,28,1609,1609,6.0,0,0,79.0,43.0,421.0
2023-07-28,DL,LAX,DFW,1630,1630,2.0,26,1902,1902,4.0,0,0,152.0,118.0,956.0
2023-03-06,DL,PHX,IAH,1700,1700,10.0,15,2040,2040,17.0,0,0,220.0,195.0,1502.0
2023-09-26,WN,LAS,JFK,1135,1135,6.0,16,1258,1258,16.0,0,0,83.0,58.0,512.0
2023-05-19,AA,IAH,EWR,1240,1240,-9.0,18,1423,1423,3.0,0,0,103.0,74.0,459.0
2023-10-31,F9,DFW,SEA,1015,1015,-17.0,30,1425,1425,-11.0,0,0,250.0,216.0,1633.0
2023-04-13,F9,MCO,LAX,2015,2015,4.0,20,2335,2335,0.0,0,0,200.0,174.0,1255.0
2023-01-26,WN,MCO,EWR,1325,1325,12.0,27,1729,1729,21.0,0,0,244.0,208.0,1787.0
2023-08-26,AA,SFO,DEN,2145,2145,17.0,32,147,147,8.0,0,0,242.0,199.0,1568.0
2023-11-27,DL,SEA,DFW,1830,1830,-14.0,17,1948,1948,-11.0,0,0,78.0,55.0,249.0
2023-04-12,AS,CLT,JFK,530,530,-6.0,9,1158,1158,-5.0,0,0,388.0,369.0,2588.0
2023-11-11,B6,LAX,IAH,1735,1735,13.0,18,2221,2221,18.0,0,0,286.0,259.0,1959.0
2023-03-05,B6,CLT,LAX,855,855,-9.0,29,1524,1524,-4.0,0,0,389.0,356.0,2685.0
2023-01-16,WN,ORD,LAS,1630,1630,14.0,27,2041,2041,11.0,0,0,251.0,218.0,1782.0
2023-09-15,UA,EWR,PHX,2150,2150,2.0,15,2328,2328,1.0,0,0,98.0,75.0,447.0
2023-01-14,AS,MIA,EWR,1935,1935,10.0,19,2349,2349,9.0,0,0,254.0,229.0,1653.0
2023-12-27,DL,CLT,ORD,1540,1540,23.0,8,1816,1816,14.0,0,0,156.0,140.0,968.0
2023-09-13,B6,EWR,MCO,2035,2035,13.0,28,13,13,7.0,0,0,218.0,185.0,1385.0
2023-08-29,DL,ATL,LAX,855,855,15.0,14,1406,1406,12.0,0,0,311.0,291.0,2141.0
2023-03-08,UA,MCO,SFO,545,545,2.0,15,903,903,1.0,0,0,198.0,172.0,1231.0
2023-04-09,UA,SFO,IAH,915,915,13.0,21,1022,1022,10.0,0,0,67.0,42.0,241.0
2023-11-11,AA,EWR,SEA,2120,2120,3.0,18,2244,2244,9.0,0,0,84.0,55.0,407.0
2023-12-04,DL,MCO,ORD,1635,1635,1.0,24,2041,2041,-1.0,0,0,246.0,218.0,1639.0
2023-01-11,DL,IAH,DEN,710,710,-5.0,15,1040,1040,-2.0,0,0,210.0,187.0,1391.0
2023-05-22,B6,JFK,LAX,2225,2225,20.0,29,25,25,7.0,0,0,120.0,84.0,665.0
2023-08-08,DL,EWR,MCO,1150,1150,-25.0,33,1449,1449,-13.0,0,0,179.0,136.0,1123.0
2023-12-21,AA,IAH,JFK,1330,1330,2.0,9,1716,1716,-6.0,0,0,226.0,207.0,1517.0
2023-04-02,DL,DFW,ATL,1525,1525,-20.0,12,1729,1729,-20.0,0,0,124.0,103.0,786.0
2023-07-24,AS,EWR,ORD,1145,1145,-0.0,17,1446,1446,1.0,0,0,181.0,157.0,1095.0
2023-07-09,UA,JFK,ATL,2035,2035,30.0,13,141,141,29.0,0,0,306.0,286.0,2157.0
2023-11-05,NK,ATL,DEN,1635,1635,-0.0,31,2308,2308,-1.0,0,0,393.0,355.0,2704.0
2023-05-24,NK,EWR,IAH,1845,1845,-8.0,34,2102,2102,-6.0,0,0,137.0,97.0,722.0
2023-12-07,AA,DFW,CLT,1420,1420,-14.0,17,1717,1717,-2.0,0,0,177.0,156.0,1212.0
2023-08-03,AA,EWR,PHX,1200,1200,9.0,21,1747,1747,16.0,0,0,347.0,315.0,2443.0
2023-06-15,B6,IAH,MIA,1550,1550,-18.0,14,2200,2200,-12.0,0,0,370.0,348.0,2657.0
2023-09-06,F9,DFW,JFK,555,555,-16.0,11,1107,1107,-6.0,0,0,312.0,292.0,2207.0
2023-03-14,WN,MIA,LAS,810,810,-35.0,11,1221,1221,-24.0,0,0,251.0,234.0,1689.0
2023-02-28,AS,MCO,ORD,1410,1410,24.0,28,1823,1823,23.0,0,0,253.0,215.0,1649.0
2023-02-18,AA,DFW,IAH,1830,1830,3.0,29,2246,2246,3.0,0,0,256.0,223.0,1665.0
2023-10-18,AS,LAX,SFO,1655,1655,-29.0,26,1923,1923,,0,0,148.0,113.0,679.0
2023-12-10,AA,SFO,MIA,845,845,16.0,21,1424,1424,7.0,0,0,339.0,310.0,2422.0
2023-07-11,WN,LAS,SEA,1945,1945,-9.0,26,149,149,1.0,0,0,364.0,331.0,2359.0
2023-09-09,DL,PHX,IAH,2200,2200,8.0,11,213,213,-0.0,0,0,253.0,237.0,1706.0
2023-01-25,DL,ATL,CLT,630,630,-5.0,29,816,816,4.0,0,0,106.0,71.0,573.0
2023-02-28,DL,CLT,JFK,1005,1005,-12.0,8,1257,1257,5.0,0,0,172.0,158.0,978.0
2023-08-03,AA,ATL,LAX,2010,2010,66.0,33,222,222,62.0,0,0,372.0,334.0,2542.0
2023-12-30,NK,SFO,PHX,1855,1855,-10.0,14,2041,2041,-3.0,0,0,106.0,86.0,570.0
2023-06-16,AS,CLT,JFK,1710,1710,-16.0,24,1814,1814,-11.0,0,0,64.0,31.0,243.0
2023-05-22,AA,SEA,MCO,2005,2005,1.0,13,2205,2205,4.0,0,0,120.0,96.0,662.0
2023-07-27,NK,CLT,SEA,555,555,-5.0,32,739,739,-2.0,0,0,104.0,63.0,363.0
2023-05-11,AA,LAS,LAX,1255,1255,4.0,10,1716,1716,3.0,0,0,261.0,242.0,1689.0
2023-07-06,DL,ORD,CLT,1215,1215,-17.0,34,1546,1546,-13.0,0,0,211.0,172.0,1243.0
2023-01-31,UA,CLT,DEN,1450,1450,-8.0,20,1834,1834,-1.0,0,0,224.0,193.0,1455.0
2023-07-23,AA,ATL,EWR,515,515,-1.0,34,802,802,,0,0,167.0,128.0,1094.0
